Instance_ID,Method,Time,Size,Fold
78,Majoritary (SMT),0.7759659290313721,12,5
78,Sufficient (SAT),0.29703450202941895,13,5
78,Sufficient (SMT),0.9689996242523193,4,5
81,Direct,0.001001596450805664,68,5
81,Majoritary (SAT),0.021997451782226562,7,5
81,Majoritary (SMT),0.8510010242462158,13,5
81,Sufficient (SAT),0.2870025634765625,10,5
81,Sufficient (SMT),0.9630031585693359,5,5
83,Direct,0.0009992122650146484,68,5
83,Majoritary (SAT),0.02296757698059082,6,5
83,Majoritary (SMT),0.7350337505340576,13,5
83,Sufficient (SAT),0.4604830741882324,9,5
83,Sufficient (SMT),1.2732155323028564,8,5
86,Direct,0.0009987354278564453,47,5
86,Majoritary (SAT),0.027039051055908203,10,5
86,Majoritary (SMT),0.7286410331726074,12,5
86,Sufficient (SAT),0.2695589065551758,12,5
86,Sufficient (SMT),0.9179928302764893,4,5
87,Direct,0.00099945068359375,58,5
87,Majoritary (SAT),0.025975465774536133,10,5
87,Majoritary (SMT),0.7599914073944092,13,5
87,Sufficient (SAT),0.3020355701446533,9,5
87,Sufficient (SMT),0.8660111427307129,7,5
117,Direct,0.000972747802734375,52,5
117,Majoritary (SAT),0.02401876449584961,8,5
117,Majoritary (SMT),0.7299654483795166,12,5
117,Sufficient (SAT),0.28299522399902344,13,5
117,Sufficient (SMT),0.9730391502380371,4,5
122,Direct,0.0,45,5
122,Majoritary (SAT),0.028995275497436523,11,5
122,Majoritary (SMT),0.78904128074646,12,5
122,Sufficient (SAT),0.3109591007232666,13,5
122,Sufficient (SMT),0.922034740447998,4,5
127,Direct,0.001001119613647461,54,5
127,Majoritary (SAT),0.028000831604003906,9,5
127,Majoritary (SMT),0.7249627113342285,13,5
127,Sufficient (SAT),0.3710000514984131,13,5
127,Sufficient (SMT),0.8840353488922119,4,5
155,Direct,0.0010018348693847656,44,5
155,Majoritary (SAT),0.023000240325927734,8,5
155,Majoritary (SMT),0.6989994049072266,11,5
155,Sufficient (SAT),0.2500004768371582,8,5
155,Sufficient (SMT),0.8509969711303711,4,5
156,Direct,0.0,47,5
156,Majoritary (SAT),0.021000385284423828,7,5
156,Majoritary (SMT),0.7639627456665039,12,5
156,Sufficient (SAT),0.29799914360046387,13,5
156,Sufficient (SMT),0.9130034446716309,6,5
169,Direct,0.0010323524475097656,55,5
169,Majoritary (SAT),0.06700396537780762,7,5
169,Majoritary (SMT),0.7409999370574951,12,5
169,Sufficient (SAT),0.27796030044555664,10,5
169,Sufficient (SMT),0.8910040855407715,5,5
177,Direct,0.0010364055633544922,63,5
177,Majoritary (SAT),0.03200244903564453,9,5
177,Majoritary (SMT),0.7699613571166992,13,5
177,Sufficient (SAT),0.29503369331359863,11,5
177,Sufficient (SMT),0.9239993095397949,8,5
209,Direct,0.0010001659393310547,48,5
209,Majoritary (SAT),0.03099989891052246,11,5
209,Majoritary (SMT),0.7789630889892578,12,5
209,Sufficient (SAT),0.30803894996643066,11,5
209,Sufficient (SMT),0.940997838973999,4,5
214,Direct,0.001005411148071289,60,5
214,Majoritary (SAT),0.025959491729736328,9,5
214,Majoritary (SMT),0.7059998512268066,12,5
214,Sufficient (SAT),0.3300008773803711,10,5
214,Sufficient (SMT),0.8199965953826904,6,5
10,Direct,0.0010001659393310547,47,6
10,Majoritary (SAT),0.026039600372314453,8,6
10,Majoritary (SMT),0.6390016078948975,11,6
10,Sufficient (SAT),0.2469940185546875,11,6
10,Sufficient (SMT),0.851006269454956,4,6
11,Direct,0.0010008811950683594,56,6
11,Majoritary (SAT),0.023996829986572266,10,6
11,Majoritary (SMT),0.6500003337860107,12,6
11,Sufficient (SAT),0.2769641876220703,13,6
11,Sufficient (SMT),0.8020367622375488,4,6
19,Direct,0.0010001659393310547,54,6
19,Majoritary (SAT),0.021965503692626953,8,6
19,Majoritary (SMT),0.6589977741241455,12,6
19,Sufficient (SAT),0.3350346088409424,13,6
19,Sufficient (SMT),0.8000049591064453,4,6
28,Direct,0.0009968280792236328,64,6
28,Majoritary (SAT),0.023033857345581055,8,6
28,Majoritary (SMT),0.6239655017852783,13,6
28,Sufficient (SAT),0.30103588104248047,10,6
28,Sufficient (SMT),0.7929630279541016,5,6
53,Direct,0.00099945068359375,65,6
53,Majoritary (SAT),0.017035245895385742,5,6
53,Majoritary (SMT),0.6720032691955566,13,6
53,Sufficient (SAT),0.2809607982635498,13,6
53,Sufficient (SMT),0.7910351753234863,6,6
58,Direct,0.0,51,6
58,Majoritary (SAT),0.02500152587890625,9,6
58,Majoritary (SMT),0.6269989013671875,12,6
58,Sufficient (SAT),0.3250010013580322,13,6
58,Sufficient (SMT),0.8169989585876465,6,6
75,Direct,0.0009996891021728516,56,6
75,Majoritary (SAT),0.027001380920410156,10,6
75,Majoritary (SMT),0.648963212966919,12,6
75,Sufficient (SAT),0.2660384178161621,6,6
75,Sufficient (SMT),0.8179597854614258,5,6
92,Direct,0.0,53,6
92,Majoritary (SAT),0.030036449432373047,11,6
92,Majoritary (SMT),0.5959997177124023,12,6
92,Sufficient (SAT),0.2740061283111572,13,6
92,Sufficient (SMT),0.8369579315185547,3,6
101,Direct,0.0010342597961425781,51,6
101,Majoritary (SAT),0.02500128746032715,10,6
101,Majoritary (SMT),0.6379678249359131,11,6
101,Sufficient (SAT),0.3140373229980469,7,6
101,Sufficient (SMT),0.8139979839324951,5,6
103,Direct,0.0,44,6
103,Majoritary (SAT),0.016999244689941406,6,6
103,Majoritary (SMT),0.6430010795593262,11,6
103,Sufficient (SAT),0.31696343421936035,13,6
103,Sufficient (SMT),0.7569999694824219,3,6
106,Direct,0.0,57,6
106,Majoritary (SAT),0.025038957595825195,8,6
106,Majoritary (SMT),0.6059951782226562,11,6
106,Sufficient (SAT),0.23722338676452637,8,6
106,Sufficient (SMT),0.7327959537506104,4,6
108,Direct,0.0010004043579101562,58,6
108,Majoritary (SAT),0.0279996395111084,11,6
108,Majoritary (SMT),0.6539998054504395,13,6
108,Sufficient (SAT),0.25600409507751465,8,6
108,Sufficient (SMT),0.7279582023620605,5,6
109,Direct,0.0009999275207519531,55,6
109,Majoritary (SAT),0.016998767852783203,6,6
109,Majoritary (SMT),0.6810398101806641,11,6
109,Sufficient (SAT),0.3660008907318115,13,6
109,Sufficient (SMT),0.8509631156921387,4,6
111,Direct,0.0009992122650146484,62,6
111,Majoritary (SAT),0.024036169052124023,7,6
111,Majoritary (SMT),0.6819658279418945,11,6
111,Sufficient (SAT),0.2649960517883301,8,6
111,Sufficient (SMT),0.8590383529663086,6,6
125,Direct,0.0009996891021728516,75,6
125,Majoritary (SAT),0.026006698608398438,11,6
125,Majoritary (SMT),0.6579945087432861,13,6
125,Sufficient (SAT),0.2769792079925537,7,6
125,Sufficient (SMT),0.7910232543945312,4,6
135,Direct,0.0009989738464355469,40,6
135,Majoritary (SAT),0.02196478843688965,8,6
135,Majoritary (SMT),0.6450016498565674,10,6
135,Sufficient (SAT),0.31203389167785645,13,6
135,Sufficient (SMT),0.7330009937286377,5,6
137,Direct,0.0009982585906982422,53,6
137,Majoritary (SAT),0.02400040626525879,9,6
137,Majoritary (SMT),0.6529655456542969,11,6
137,Sufficient (SAT),0.2720332145690918,13,6
137,Sufficient (SMT),0.8360018730163574,3,6
138,Direct,0.00099945068359375,55,6
138,Majoritary (SAT),0.016000032424926758,5,6
138,Majoritary (SMT),0.6770038604736328,10,6
138,Sufficient (SAT),0.32495975494384766,13,6
138,Sufficient (SMT),0.8340015411376953,4,6
161,Direct,0.0010004043579101562,58,6
161,Majoritary (SAT),0.029001235961914062,9,6
161,Majoritary (SMT),0.6739675998687744,12,6
161,Sufficient (SAT),0.2619960308074951,8,6
161,Sufficient (SMT),0.7880001068115234,7,6
167,Direct,0.001035928726196289,45,6
167,Majoritary (SAT),0.018999576568603516,7,6
167,Majoritary (SMT),0.62599778175354,10,6
167,Sufficient (SAT),0.2479846477508545,8,6
167,Sufficient (SMT),0.730018138885498,8,6
206,Direct,0.0,53,6
206,Majoritary (SAT),0.03203558921813965,9,6
206,Majoritary (SMT),0.6579995155334473,12,6
206,Sufficient (SAT),0.26296544075012207,7,6
206,Sufficient (SMT),0.8190362453460693,4,6
34,Direct,0.0010347366333007812,53,7
34,Majoritary (SAT),0.025002002716064453,7,7
34,Majoritary (SMT),0.6019613742828369,12,7
34,Sufficient (SAT),0.21503877639770508,5,7
34,Sufficient (SMT),0.8009614944458008,4,7
43,Direct,0.0010025501251220703,58,7
43,Majoritary (SAT),0.016030073165893555,6,7
43,Majoritary (SMT),0.6439683437347412,13,7
43,Sufficient (SAT),0.20099854469299316,13,7
43,Sufficient (SMT),0.8310024738311768,6,7
50,Direct,0.0,40,7
50,Majoritary (SAT),0.020032882690429688,8,7
50,Majoritary (SMT),0.6070010662078857,11,7
50,Sufficient (SAT),0.23399829864501953,13,7
50,Sufficient (SMT),0.7349653244018555,3,7
51,Direct,0.0010342597961425781,61,7
51,Majoritary (SAT),0.03400611877441406,10,7
51,Majoritary (SMT),0.6179587841033936,12,7
51,Sufficient (SAT),0.23003697395324707,5,7
51,Sufficient (SMT),0.8599636554718018,5,7
61,Direct,0.0020012855529785156,59,7
61,Majoritary (SAT),0.04103899002075195,10,7
61,Majoritary (SMT),0.6719942092895508,13,7
61,Sufficient (SAT),0.28100013732910156,13,7
61,Sufficient (SMT),0.7469773292541504,9,7
63,Direct,0.0010223388671875,52,7
63,Majoritary (SAT),0.01799941062927246,7,7
63,Majoritary (SMT),0.6130099296569824,11,7
63,Sufficient (SAT),0.229996919631958,6,7
63,Sufficient (SMT),0.8339974880218506,4,7
68,Direct,0.000997304916381836,46,7
68,Majoritary (SAT),0.02696371078491211,11,7
68,Majoritary (SMT),0.6590054035186768,13,7
68,Sufficient (SAT),0.20203471183776855,9,7
68,Sufficient (SMT),0.8170087337493896,5,7
77,Direct,0.0009894371032714844,59,7
77,Majoritary (SAT),0.013999223709106445,5,7
77,Majoritary (SMT),0.6629981994628906,12,7
77,Sufficient (SAT),0.23600006103515625,13,7
77,Sufficient (SMT),0.7530004978179932,6,7
82,Direct,0.0010330677032470703,52,7
82,Majoritary (SAT),0.026000022888183594,11,7
82,Majoritary (SMT),0.642000675201416,12,7
82,Sufficient (SAT),0.20200467109680176,7,7
82,Sufficient (SMT),0.6939928531646729,7,7
107,Direct,0.0010008811950683594,38,7
107,Majoritary (SAT),0.0169985294342041,6,7
107,Majoritary (SMT),0.6420018672943115,10,7
107,Sufficient (SAT),0.25600242614746094,13,7
107,Sufficient (SMT),0.7299604415893555,4,7
110,Direct,0.0,40,7
110,Majoritary (SAT),0.021034955978393555,8,7
110,Majoritary (SMT),0.6569793224334717,11,7
110,Sufficient (SAT),0.25098586082458496,13,7
110,Sufficient (SMT),0.6950368881225586,3,7
124,Direct,0.0009663105010986328,43,7
124,Majoritary (SAT),0.0200350284576416,8,7
124,Majoritary (SMT),0.6339683532714844,12,7
124,Sufficient (SAT),0.2810342311859131,13,7
124,Sufficient (SMT),0.7500002384185791,4,7
133,Direct,0.0009989738464355469,41,7
133,Majoritary (SAT),0.018966197967529297,8,7
133,Majoritary (SMT),0.6270360946655273,10,7
133,Sufficient (SAT),0.23199915885925293,13,7
133,Sufficient (SMT),0.6889622211456299,3,7
157,Direct,0.0009992122650146484,51,7
157,Majoritary (SAT),0.025999784469604492,11,7
157,Majoritary (SMT),0.6480362415313721,13,7
157,Sufficient (SAT),0.23300433158874512,9,7
157,Sufficient (SMT),0.7789633274078369,6,7
163,Direct,0.0009982585906982422,58,7
163,Majoritary (SAT),0.01903510093688965,7,7
163,Majoritary (SMT),0.604001522064209,12,7
163,Sufficient (SAT),0.21996212005615234,8,7
163,Sufficient (SMT),0.7600374221801758,7,7
186,Direct,0.0009989738464355469,63,7
186,Majoritary (SAT),0.04197072982788086,13,7
186,Majoritary (SMT),0.6240274906158447,13,7
186,Sufficient (SAT),0.21700358390808105,8,7
186,Sufficient (SMT),0.8209629058837891,4,7
198,Direct,0.0010385513305664062,59,7
198,Majoritary (SAT),0.0260012149810791,10,7
198,Majoritary (SMT),0.6639957427978516,12,7
198,Sufficient (SAT),0.2749640941619873,13,7
198,Sufficient (SMT),0.7460370063781738,5,7
207,Direct,0.000997304916381836,49,7
207,Majoritary (SAT),0.01600027084350586,6,7
207,Majoritary (SMT),0.5879673957824707,11,7
207,Sufficient (SAT),0.23803424835205078,13,7
207,Sufficient (SMT),0.6949656009674072,7,7
208,Direct,0.001058340072631836,62,7
208,Majoritary (SAT),0.021975278854370117,9,7
208,Majoritary (SMT),0.5969667434692383,12,7
208,Sufficient (SAT),0.21199846267700195,5,7
208,Sufficient (SMT),0.7940342426300049,5,7
211,Direct,0.0,41,7
211,Majoritary (SAT),0.022005558013916016,7,7
211,Majoritary (SMT),0.6519651412963867,10,7
211,Sufficient (SAT),0.2720000743865967,13,7
211,Sufficient (SMT),0.7380356788635254,4,7
212,Direct,0.0010039806365966797,50,7
212,Majoritary (SAT),0.027002334594726562,9,7
212,Majoritary (SMT),0.6089956760406494,12,7
212,Sufficient (SAT),0.23696327209472656,13,7
212,Sufficient (SMT),0.776038408279419,8,7
0,Direct,0.001035928726196289,51,8
0,Majoritary (SAT),0.016004085540771484,5,8
0,Majoritary (SMT),0.6629936695098877,8,8
0,Sufficient (SAT),0.2779998779296875,13,8
0,Sufficient (SMT),0.7620034217834473,3,8
1,Direct,0.0010058879852294922,56,8
1,Majoritary (SAT),0.01799178123474121,5,8
1,Majoritary (SMT),0.6869642734527588,10,8
1,Sufficient (SAT),0.3340187072753906,13,8
1,Sufficient (SMT),0.9220230579376221,3,8
7,Direct,0.0009987354278564453,56,8
7,Majoritary (SAT),0.022002696990966797,6,8
7,Majoritary (SMT),0.7169981002807617,10,8
7,Sufficient (SAT),0.3169987201690674,13,8
7,Sufficient (SMT),0.8560070991516113,3,8
13,Direct,0.0009987354278564453,54,8
13,Majoritary (SAT),0.03599882125854492,12,8
13,Majoritary (SMT),0.677964448928833,13,8
13,Sufficient (SAT),0.3150005340576172,13,8
13,Sufficient (SMT),0.903001070022583,3,8
16,Direct,0.001041412353515625,67,8
16,Majoritary (SAT),0.02999138832092285,11,8
16,Majoritary (SMT),0.6769671440124512,13,8
16,Sufficient (SAT),0.26999711990356445,11,8
16,Sufficient (SMT),0.8230013847351074,7,8
21,Direct,0.0010356903076171875,82,8
21,Majoritary (SAT),0.02399921417236328,7,8
21,Majoritary (SMT),0.7339975833892822,13,8
21,Sufficient (SAT),0.3300039768218994,13,8
21,Sufficient (SMT),0.864997386932373,6,8
27,Direct,0.0009903907775878906,67,8
27,Majoritary (SAT),0.024997949600219727,9,8
27,Majoritary (SMT),0.6840057373046875,13,8
27,Sufficient (SAT),0.3409569263458252,13,8
27,Sufficient (SMT),0.8320379257202148,3,8
39,Direct,0.0010340213775634766,79,8
39,Majoritary (SAT),0.019964933395385742,6,8
39,Majoritary (SMT),0.6640365123748779,12,8
39,Sufficient (SAT),0.2910010814666748,13,8
39,Sufficient (SMT),0.8779964447021484,5,8
40,Direct,0.0009646415710449219,50,8
40,Majoritary (SAT),0.0290374755859375,10,8
40,Majoritary (SMT),0.6859631538391113,12,8
40,Sufficient (SAT),0.29200029373168945,13,8
40,Sufficient (SMT),0.8520016670227051,5,8
69,Direct,0.0010323524475097656,55,8
69,Majoritary (SAT),0.019001483917236328,7,8
69,Majoritary (SMT),0.6750030517578125,10,8
69,Sufficient (SAT),0.3410038948059082,13,8
69,Sufficient (SMT),0.8199942111968994,4,8
73,Direct,0.0,61,8
73,Majoritary (SAT),0.027036428451538086,10,8
73,Majoritary (SMT),0.684999942779541,12,8
73,Sufficient (SAT),0.3430027961730957,13,8
73,Sufficient (SMT),0.8059957027435303,3,8
74,Direct,0.0010120868682861328,66,8
74,Majoritary (SAT),0.031003713607788086,12,8
74,Majoritary (SMT),0.6989963054656982,13,8
74,Sufficient (SAT),0.2590010166168213,9,8
74,Sufficient (SMT),0.8580014705657959,7,8
99,Direct,0.0009992122650146484,59,8
99,Majoritary (SAT),0.027002334594726562,9,8
99,Majoritary (SMT),0.7129600048065186,13,8
99,Sufficient (SAT),0.28499770164489746,7,8
99,Sufficient (SMT),0.9290380477905273,4,8
149,Direct,0.0009615421295166016,68,8
149,Majoritary (SAT),0.027039289474487305,9,8
149,Majoritary (SMT),0.7119619846343994,12,8
149,Sufficient (SAT),0.2499990463256836,9,8
149,Sufficient (SMT),0.8710372447967529,7,8
158,Direct,0.0010020732879638672,68,8
158,Majoritary (SAT),0.022997140884399414,8,8
158,Majoritary (SMT),0.6739635467529297,12,8
158,Sufficient (SAT),0.25403428077697754,10,8
158,Sufficient (SMT),0.8399648666381836,5,8
160,Direct,0.0,59,8
160,Majoritary (SAT),0.018047809600830078,6,8
160,Majoritary (SMT),0.6599979400634766,12,8
160,Sufficient (SAT),0.3570072650909424,13,8
160,Sufficient (SMT),0.9279580116271973,4,8
171,Direct,0.0009996891021728516,55,8
171,Majoritary (SAT),0.020036697387695312,6,8
171,Majoritary (SMT),0.6759970188140869,11,8
171,Sufficient (SAT),0.347001314163208,13,8
171,Sufficient (SMT),0.8519620895385742,5,8
189,Direct,0.0010521411895751953,60,8
189,Majoritary (SAT),0.029983997344970703,11,8
189,Majoritary (SMT),0.747002124786377,13,8
189,Sufficient (SAT),0.25196313858032227,7,8
189,Sufficient (SMT),1.0039997100830078,6,8
190,Direct,0.0010344982147216797,72,8
190,Majoritary (SAT),0.03800153732299805,12,8
190,Majoritary (SMT),0.7709999084472656,13,8
190,Sufficient (SAT),0.34096384048461914,13,8
190,Sufficient (SMT),0.9030332565307617,7,8
192,Direct,0.0009665489196777344,58,8
192,Majoritary (SAT),0.024003028869628906,7,8
192,Majoritary (SMT),0.7159991264343262,10,8
192,Sufficient (SAT),0.2780337333679199,13,8
192,Sufficient (SMT),0.8799996376037598,3,8
205,Direct,0.0010077953338623047,67,8
205,Majoritary (SAT),0.026990652084350586,10,8
205,Majoritary (SMT),0.6959652900695801,13,8
205,Sufficient (SAT),0.27303647994995117,13,8
205,Sufficient (SMT),0.8580009937286377,3,8
2,Direct,0.0010018348693847656,53,9
2,Majoritary (SAT),0.03203582763671875,11,9
2,Majoritary (SMT),0.6960005760192871,12,9
2,Sufficient (SAT),0.2349998950958252,8,9
2,Sufficient (SMT),0.7559635639190674,4,9
32,Direct,0.0,49,9
32,Majoritary (SAT),0.025036334991455078,11,9
32,Majoritary (SMT),0.6590044498443604,12,9
32,Sufficient (SAT),0.2560007572174072,8,9
32,Sufficient (SMT),0.7140052318572998,4,9
46,Direct,0.0009989738464355469,55,9
46,Majoritary (SAT),0.022998332977294922,9,9
46,Majoritary (SMT),0.6500003337860107,11,9
46,Sufficient (SAT),0.23704028129577637,6,9
46,Sufficient (SMT),0.7349967956542969,7,9
60,Direct,0.0010020732879638672,52,9
60,Majoritary (SAT),0.022996902465820312,10,9
60,Majoritary (SMT),0.6509654521942139,12,9
60,Sufficient (SAT),0.24199628829956055,13,9
60,Sufficient (SMT),0.7030377388000488,6,9
102,Direct,0.0009655952453613281,69,9
102,Majoritary (SAT),0.03200364112854004,10,9
102,Majoritary (SMT),0.6790344715118408,12,9
102,Sufficient (SAT),0.30199670791625977,7,9
102,Sufficient (SMT),1.1329638957977295,6,9
116,Direct,0.0019996166229248047,69,9
116,Majoritary (SAT),0.03400063514709473,10,9
116,Majoritary (SMT),0.777000904083252,12,9
116,Sufficient (SAT),0.2899625301361084,13,9
116,Sufficient (SMT),0.7669978141784668,5,9
118,Direct,0.0,52,9
118,Majoritary (SAT),0.017035245895385742,7,9
118,Majoritary (SMT),0.7019681930541992,12,9
118,Sufficient (SAT),0.2870018482208252,13,9
118,Sufficient (SMT),0.7349958419799805,3,9
121,Direct,0.0010361671447753906,56,9
121,Majoritary (SAT),0.02100205421447754,8,9
121,Majoritary (SMT),0.6169989109039307,13,9
121,Sufficient (SAT),0.22300171852111816,10,9
121,Sufficient (SMT),0.8029611110687256,4,9
129,Direct,0.0,48,9
129,Majoritary (SAT),0.022035837173461914,9,9
129,Majoritary (SMT),0.6079978942871094,11,9
129,Sufficient (SAT),0.29700136184692383,13,9
129,Sufficient (SMT),0.7899627685546875,4,9
130,Direct,0.0010006427764892578,67,9
130,Majoritary (SAT),0.021965503692626953,10,9
130,Majoritary (SMT),0.670036792755127,12,9
130,Sufficient (SAT),0.2599623203277588,13,9
130,Sufficient (SMT),0.7989974021911621,5,9
136,Direct,0.0,63,9
136,Majoritary (SAT),0.029033422470092773,13,9
136,Majoritary (SMT),0.6120033264160156,13,9
136,Sufficient (SAT),0.21700167655944824,5,9
136,Sufficient (SMT),0.7289979457855225,6,9
146,Direct,0.0009646415710449219,48,9
146,Majoritary (SAT),0.02500152587890625,8,9
146,Majoritary (SMT),0.6340391635894775,12,9
146,Sufficient (SAT),0.2789931297302246,13,9
146,Sufficient (SMT),0.7349646091461182,4,9
153,Direct,0.0009996891021728516,39,9
153,Majoritary (SAT),0.021006107330322266,7,9
153,Majoritary (SMT),0.6449968814849854,10,9
153,Sufficient (SAT),0.24103569984436035,7,9
153,Sufficient (SMT),0.7589626312255859,8,9
170,Direct,0.0009999275207519531,64,9
170,Majoritary (SAT),0.030038833618164062,10,9
170,Majoritary (SMT),0.7059981822967529,12,9
170,Sufficient (SAT),0.22699737548828125,7,9
170,Sufficient (SMT),0.7789998054504395,6,9
174,Direct,0.0010013580322265625,33,9
174,Majoritary (SAT),0.013998985290527344,5,9
174,Majoritary (SMT),0.6290028095245361,9,9
174,Sufficient (SAT),0.19596266746520996,7,9
174,Sufficient (SMT),0.686002254486084,6,9
180,Direct,0.0,52,9
180,Majoritary (SAT),0.02099895477294922,8,9
180,Majoritary (SMT),0.6589982509613037,11,9
180,Sufficient (SAT),0.2060375213623047,10,9
180,Sufficient (SMT),0.6659622192382812,4,9
181,Direct,0.0,63,9
181,Majoritary (SAT),0.02303767204284668,8,9
181,Majoritary (SMT),0.6480004787445068,12,9
181,Sufficient (SAT),0.2929961681365967,6,9
181,Sufficient (SMT),0.80002760887146,6,9
184,Direct,0.0009989738464355469,54,9
184,Majoritary (SAT),0.024997949600219727,10,9
184,Majoritary (SMT),0.6210033893585205,12,9
184,Sufficient (SAT),0.22199440002441406,5,9
184,Sufficient (SMT),0.8200385570526123,6,9
197,Direct,0.0009999275207519531,20,9
197,Majoritary (SAT),0.013998270034790039,4,9
197,Majoritary (SMT),0.5549643039703369,8,9
197,Sufficient (SAT),0.23403620719909668,13,9
197,Sufficient (SMT),0.6729660034179688,6,9
201,Direct,0.000997781753540039,64,9
201,Majoritary (SAT),0.02400493621826172,8,9
201,Majoritary (SMT),0.6119964122772217,12,9
201,Sufficient (SAT),0.23700189590454102,9,9
201,Sufficient (SMT),0.7189984321594238,6,9
202,Direct,0.0009620189666748047,49,9
202,Majoritary (SAT),0.022037982940673828,8,9
202,Majoritary (SMT),0.6869983673095703,11,9
202,Sufficient (SAT),0.339005708694458,13,9
202,Sufficient (SMT),0.8259961605072021,4,9
